id,source,hotel_name_from_roomlist,city_from_roomlist,city_name_mapped,address_from_roomlist,room_name,room_size,number_of_people_min,number_of_people_max,people_range,price_per_day,description,info_link,img_link,Phone,🔐 Softr Record ID,ex-rating,rating,location link,Hotel or google link,
,meetingsbooker,Good Morning+ Nykoping,Nykoping,Nyköping,,Rhone,,8,8,1 - 10,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/goodmorningnykoping?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-28 90 00,RNs6FDCpJD9GjSu3mGwVC1,,4,,https://www.google.com/search?q=Good%20Morning%2B%20Nykoping,
,meetingsbooker,Good Morning+ Nykoping,Nykoping,Nyköping,,Provence,,20,40,21 - 50,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/goodmorningnykoping?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-28 90 00,AfAGZjb3kSjKijjaMdnYnL,,4,,https://www.google.com/search?q=Good%20Morning%2B%20Nykoping,
,meetingsbooker,Good Morning+ Nykoping,Nykoping,Nyköping,,Cognac,,16,25,21 - 50,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/goodmorningnykoping?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-28 90 00,RAwVUpPKNCbQ4LGipbSF42,,4,,https://www.google.com/search?q=Good%20Morning%2B%20Nykoping,
,meetingsbooker,Good Morning+ Nykoping,Nykoping,Nyköping,,Provence + Cognac,,36,65,51+,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/goodmorningnykoping?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-28 90 00,RcYDUYrvKCdvejcatKuhXv,,4,,https://www.google.com/search?q=Good%20Morning%2B%20Nykoping,
,meetingsbooker,Good Morning+ Nykoping,Nykoping,Nyköping,,Armagnac,,10,15,11 - 20,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/goodmorningnykoping?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-28 90 00,T5ox9b3DN3rRBcmXUq6eFX,,4,,https://www.google.com/search?q=Good%20Morning%2B%20Nykoping,
,meetingsbooker,Good Morning+ Nykoping,Nykoping,Nyköping,,,,,,1 - 10,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/goodmorningnykoping?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/bedroom01d.svg?v=3,0155-28 90 00,GgA4nhGCgB9gBkk68vC9vi,,4,,https://www.google.com/search?q=Good%20Morning%2B%20Nykoping,
,meetingsbooker,Quality Hotel Galaxen,Borlänge,Falun,,Stora Björn,,1,300,51+,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/quality-hotel-galaxen?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0243-21 60 00,DHErx1zvT7kUdpwTPPVQYK,"4,0",4.0,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/borlange/quality-hotel-galaxen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq9Zj8__H_AhWyVPEDHSF8DtMQgU96BAgJEAQ&usg=AOvVaw3qBLEUqTw_hJ0J2lP6Qbfj,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/borlange/quality-hotel-galaxen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq9Zj8__H_AhWyVPEDHSF8DtMQgU96BAgJEAQ&usg=AOvVaw3qBLEUqTw_hJ0J2lP6Qbfj,
,meetingsbooker,Quality Hotel Galaxen,Borlänge,Falun,,Orion,,40,140,51+,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/quality-hotel-galaxen?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0243-21 60 00,NfzXyjUzgahMzKqDurkNNR,"4,0",4.0,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/borlange/quality-hotel-galaxen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq9Zj8__H_AhWyVPEDHSF8DtMQgU96BAgJEAQ&usg=AOvVaw3qBLEUqTw_hJ0J2lP6Qbfj,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/borlange/quality-hotel-galaxen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq9Zj8__H_AhWyVPEDHSF8DtMQgU96BAgJEAQ&usg=AOvVaw3qBLEUqTw_hJ0J2lP6Qbfj,
,meetingsbooker,Quality Hotel Galaxen,Borlänge,Falun,,Mellan,,26,50,21 - 50,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/quality-hotel-galaxen?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0243-21 60 00,YUnzkKrocXbY1Ar815HYRF,"4,0",4.0,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/borlange/quality-hotel-galaxen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq9Zj8__H_AhWyVPEDHSF8DtMQgU96BAgJEAQ&usg=AOvVaw3qBLEUqTw_hJ0J2lP6Qbfj,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/borlange/quality-hotel-galaxen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq9Zj8__H_AhWyVPEDHSF8DtMQgU96BAgJEAQ&usg=AOvVaw3qBLEUqTw_hJ0J2lP6Qbfj,
,meetingsbooker,Quality Hotel Galaxen,Borlänge,Falun,,Liten,,14,14,11 - 20,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/quality-hotel-galaxen?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0243-21 60 00,Ehr3ijSiZkLUWettQmN4SD,"4,0",4.0,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/borlange/quality-hotel-galaxen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq9Zj8__H_AhWyVPEDHSF8DtMQgU96BAgJEAQ&usg=AOvVaw3qBLEUqTw_hJ0J2lP6Qbfj,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/borlange/quality-hotel-galaxen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq9Zj8__H_AhWyVPEDHSF8DtMQgU96BAgJEAQ&usg=AOvVaw3qBLEUqTw_hJ0J2lP6Qbfj,
,meetingsbooker,Quality Hotel Galaxen,Borlänge,Falun,,,,,,1 - 10,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/quality-hotel-galaxen?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/bedroom01d.svg?v=3,0243-21 60 00,MZzUL5PATyjQ4EbPzvpvp5,"4,0",4.0,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/borlange/quality-hotel-galaxen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq9Zj8__H_AhWyVPEDHSF8DtMQgU96BAgJEAQ&usg=AOvVaw3qBLEUqTw_hJ0J2lP6Qbfj,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/borlange/quality-hotel-galaxen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq9Zj8__H_AhWyVPEDHSF8DtMQgU96BAgJEAQ&usg=AOvVaw3qBLEUqTw_hJ0J2lP6Qbfj,
,meetingsbooker,Best Western Grand Hotel Elektra,Ludvika,Ludvika,,Our Conference Rooms,,16,200,51+,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-grand-hotel-elektra?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0240-182 20,V2wjBkpTs6rf9EUiQvx7iM,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.bestwestern.com/en_US/book/hotel-rooms.88098.html%3FcheckIn%3D2021-03-16%26checkOut%3D2021-03-17%26rooms%3D1%26%3D%26promoCode%3D&ved=2ahUKEwirkcH-__H_AhXwS_EDHauVAfsQgU96BAgJEAQ&usg=AOvVaw211tOuIrSzGT8gITp6tEfn,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.bestwestern.com/en_US/book/hotel-rooms.88098.html%3FcheckIn%3D2021-03-16%26checkOut%3D2021-03-17%26rooms%3D1%26%3D%26promoCode%3D&ved=2ahUKEwirkcH-__H_AhXwS_EDHauVAfsQgU96BAgJEAQ&usg=AOvVaw211tOuIrSzGT8gITp6tEfn,
,meetingsbooker,Best Western Grand Hotel Elektra,Ludvika,Ludvika,,River Stream House,,8,8,1 - 10,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-grand-hotel-elektra?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0240-182 20,Czym8fmC8ratZqZgxN1rfk,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.bestwestern.com/en_US/book/hotel-rooms.88098.html%3FcheckIn%3D2021-03-16%26checkOut%3D2021-03-17%26rooms%3D1%26%3D%26promoCode%3D&ved=2ahUKEwirkcH-__H_AhXwS_EDHauVAfsQgU96BAgJEAQ&usg=AOvVaw211tOuIrSzGT8gITp6tEfn,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.bestwestern.com/en_US/book/hotel-rooms.88098.html%3FcheckIn%3D2021-03-16%26checkOut%3D2021-03-17%26rooms%3D1%26%3D%26promoCode%3D&ved=2ahUKEwirkcH-__H_AhXwS_EDHauVAfsQgU96BAgJEAQ&usg=AOvVaw211tOuIrSzGT8gITp6tEfn,
,meetingsbooker,Best Western Grand Hotel Elektra,Ludvika,Ludvika,,AVENY,,400,400,51+,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-grand-hotel-elektra?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0240-182 20,4UCgJHvg3AhRkj3HGxTrHS,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.bestwestern.com/en_US/book/hotel-rooms.88098.html%3FcheckIn%3D2021-03-16%26checkOut%3D2021-03-17%26rooms%3D1%26%3D%26promoCode%3D&ved=2ahUKEwirkcH-__H_AhXwS_EDHauVAfsQgU96BAgJEAQ&usg=AOvVaw211tOuIrSzGT8gITp6tEfn,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.bestwestern.com/en_US/book/hotel-rooms.88098.html%3FcheckIn%3D2021-03-16%26checkOut%3D2021-03-17%26rooms%3D1%26%3D%26promoCode%3D&ved=2ahUKEwirkcH-__H_AhXwS_EDHauVAfsQgU96BAgJEAQ&usg=AOvVaw211tOuIrSzGT8gITp6tEfn,
,meetingsbooker,Best Western Grand Hotel Elektra,Ludvika,Ludvika,,STAR,,150,150,51+,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-grand-hotel-elektra?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0240-182 20,9qcNthxHhzqS8wPSS3eYoR,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.bestwestern.com/en_US/book/hotel-rooms.88098.html%3FcheckIn%3D2021-03-16%26checkOut%3D2021-03-17%26rooms%3D1%26%3D%26promoCode%3D&ved=2ahUKEwirkcH-__H_AhXwS_EDHauVAfsQgU96BAgJEAQ&usg=AOvVaw211tOuIrSzGT8gITp6tEfn,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.bestwestern.com/en_US/book/hotel-rooms.88098.html%3FcheckIn%3D2021-03-16%26checkOut%3D2021-03-17%26rooms%3D1%26%3D%26promoCode%3D&ved=2ahUKEwirkcH-__H_AhXwS_EDHauVAfsQgU96BAgJEAQ&usg=AOvVaw211tOuIrSzGT8gITp6tEfn,
,meetingsbooker,Best Western Grand Hotel Elektra,Ludvika,Ludvika,,,,,,1 - 10,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-grand-hotel-elektra?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/bedroom01d.svg?v=3,0240-182 20,LRkGmfQkb3Ywmk5Q5gikfA,"4,1",4.1,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.bestwestern.com/en_US/book/hotel-rooms.88098.html%3FcheckIn%3D2021-03-16%26checkOut%3D2021-03-17%26rooms%3D1%26%3D%26promoCode%3D&ved=2ahUKEwirkcH-__H_AhXwS_EDHauVAfsQgU96BAgJEAQ&usg=AOvVaw211tOuIrSzGT8gITp6tEfn,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.bestwestern.com/en_US/book/hotel-rooms.88098.html%3FcheckIn%3D2021-03-16%26checkOut%3D2021-03-17%26rooms%3D1%26%3D%26promoCode%3D&ved=2ahUKEwirkcH-__H_AhXwS_EDHauVAfsQgU96BAgJEAQ&usg=AOvVaw211tOuIrSzGT8gITp6tEfn,
,meetingsbooker,First Hotel Statt,,Hudiksvall,,Storfjarden,,20,80,51+,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/first-hotel-statt-1?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,,5FHk15U1K98Yqp19mMLVdN,,4,,https://www.google.com/search?q=First%20Hotel%20Statt,
,meetingsbooker,First Hotel Statt,,Hudiksvall,,Club rooms,,16,34,21 - 50,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/first-hotel-statt-1?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,,3PF5aXuyKKSWG39Z2tZ7Fa,,4,,https://www.google.com/search?q=First%20Hotel%20Statt,
,meetingsbooker,First Hotel Statt,,Hudiksvall,,Small,,8,13,11 - 20,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/first-hotel-statt-1?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,,BtCUK2GKkzNwUsPSzz2SNj,,4,,https://www.google.com/search?q=First%20Hotel%20Statt,
,meetingsbooker,First Hotel Statt,,Hudiksvall,,,,,,1 - 10,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/first-hotel-statt-1?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/bedroom01d.svg?v=3,,497pDYe2gbuUVPB6BkhokZ,,4,,https://www.google.com/search?q=First%20Hotel%20Statt,
,meetingsbooker,Best Western Hotell Hudik,Hudiksvall,Hudiksvall,,Ago,,20,40,21 - 50,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-hotell-hudik?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0650-54 10 00,FwwSk8resSoJxxF2iprHZC,"4,0",4.0,,https://www.google.com/search?q=Best%20Western%20Hotell%20Hudik,
,meetingsbooker,Best Western Hotell Hudik,Hudiksvall,Hudiksvall,,Krako/Drako,,6,6,1 - 10,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-hotell-hudik?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0650-54 10 00,9MLTrUKcMsFfk7u8mU4xnT,"4,0",4.0,,https://www.google.com/search?q=Best%20Western%20Hotell%20Hudik,
,meetingsbooker,Best Western Hotell Hudik,Hudiksvall,Hudiksvall,,,,,,1 - 10,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-hotell-hudik?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/bedroom01d.svg?v=3,0650-54 10 00,6hLtZtRzbeNRzPmcvApBBb,"4,0",4.0,,https://www.google.com/search?q=Best%20Western%20Hotell%20Hudik,
,meetingsbooker,Best Western Blommenhof Hotell,,Nyköping,,Blasippan,,40,120,51+,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-blommenhof-hotell?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-20 20 60,SXZznSLK5dADTxmRU8Drgk,,4,,https://www.google.com/search?q=Best%20Western%20Blommenhof%20Hotell,
,meetingsbooker,Best Western Blommenhof Hotell,,Nyköping,,Gullvivan,,25,60,51+,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-blommenhof-hotell?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-20 20 60,M628Xr7DJRYpw5xm3m4T2L,,4,,https://www.google.com/search?q=Best%20Western%20Blommenhof%20Hotell,
,meetingsbooker,Best Western Blommenhof Hotell,,Nyköping,,Liljekonvaljen,,13,25,21 - 50,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-blommenhof-hotell?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-20 20 60,EfAmSQmh1fpaq5mpgEPdwk,,4,,https://www.google.com/search?q=Best%20Western%20Blommenhof%20Hotell,
,meetingsbooker,Best Western Blommenhof Hotell,,Nyköping,,Smorblomman,,13,25,21 - 50,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-blommenhof-hotell?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-20 20 60,LJp7fePg83gJFc4zxjzZvn,,4,,https://www.google.com/search?q=Best%20Western%20Blommenhof%20Hotell,
,meetingsbooker,Best Western Blommenhof Hotell,,Nyköping,,Tussilagon,,15,20,11 - 20,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-blommenhof-hotell?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-20 20 60,QmoNyMTk3u3jmQJenB926E,,4,,https://www.google.com/search?q=Best%20Western%20Blommenhof%20Hotell,
,meetingsbooker,Best Western Blommenhof Hotell,,Nyköping,,Appellunden,,90,150,51+,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-blommenhof-hotell?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229,0155-20 20 60,WuGSBgsXq5ett8jEwJXJmx,,4,,https://www.google.com/search?q=Best%20Western%20Blommenhof%20Hotell,
,meetingsbooker,Best Western Blommenhof Hotell,,Nyköping,,,,,,1 - 10,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-blommenhof-hotell?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/bedroom01d.svg?v=3,0155-20 20 60,ArK3RKKCyJdK8UTYXfV4Jb,,4,,https://www.google.com/search?q=Best%20Western%20Blommenhof%20Hotell,
,meetingsbooker,Clarion Collection Hotel Borgen,Örebro,Örebro,,Small,4M x 5M x 3M (WxLxH),12,12,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/clarioncollectionhotelborgen?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/clarioncollectionhotelborgen-0.png?quality=85&mode=crop&w=328&h=230,019-20 50 00,S46hSztVHXkS2wiSGYxwa3,"4,4",4.4,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-collection-hotel-borgen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq_PuIgPL_AhUzRPEDHe8jBAgQgU96BAgLEAQ&usg=AOvVaw2MOAuhb6oaTK05OHnMwCW2,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-collection-hotel-borgen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq_PuIgPL_AhUzRPEDHe8jBAgQgU96BAgLEAQ&usg=AOvVaw2MOAuhb6oaTK05OHnMwCW2,
,meetingsbooker,Clarion Collection Hotel Borgen,Örebro,Örebro,,,,,,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/clarioncollectionhotelborgen?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/bedroom01d.svg?v=3,019-20 50 00,5gEjZf92tfUPsKeG884DeN,"4,4",4.4,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-collection-hotel-borgen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq_PuIgPL_AhUzRPEDHe8jBAgQgU96BAgLEAQ&usg=AOvVaw2MOAuhb6oaTK05OHnMwCW2,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-collection-hotel-borgen/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwjq_PuIgPL_AhUzRPEDHe8jBAgQgU96BAgLEAQ&usg=AOvVaw2MOAuhb6oaTK05OHnMwCW2,
,meetingsbooker,Clarion Hotel Örebro,Örebro,Örebro,,Great,7M x 10M x 3M (WxLxH),28,70,51+,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/clarionhotelrebro?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/clarionhotelrebro-0.png?quality=85&mode=crop&w=328&h=230,019-670 67 00,U9BKKGbp4iUuudJWU3M1tM,"4,2",4.2,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-hotel-orebro/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwji1aWLgPL_AhUYRvEDHRXPB2IQgU96BAgLEAQ&usg=AOvVaw1qx9NotI1EQ8B4I1Rpv8SK,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-hotel-orebro/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwji1aWLgPL_AhUYRvEDHRXPB2IQgU96BAgLEAQ&usg=AOvVaw1qx9NotI1EQ8B4I1Rpv8SK,
,meetingsbooker,Clarion Hotel Örebro,Örebro,Örebro,,Between,5M x 6M x 3M (WxLxH),16,30,21 - 50,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/clarionhotelrebro?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/clarionhotelrebro-1.png?quality=85&mode=crop&w=328&h=230,019-670 67 00,6NsBxKro1wVkvPaqywQvpR,"4,2",4.2,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-hotel-orebro/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwji1aWLgPL_AhUYRvEDHRXPB2IQgU96BAgLEAQ&usg=AOvVaw1qx9NotI1EQ8B4I1Rpv8SK,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-hotel-orebro/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwji1aWLgPL_AhUYRvEDHRXPB2IQgU96BAgLEAQ&usg=AOvVaw1qx9NotI1EQ8B4I1Rpv8SK,
,meetingsbooker,Clarion Hotel Örebro,Örebro,Örebro,,Small,5M x 5M x 3M (WxLxH),12,12,11 - 20,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/clarionhotelrebro?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/clarionhotelrebro-1.png?quality=85&mode=crop&w=328&h=230,019-670 67 00,LrRBXgKAWU8WeVdVYKJHV7,"4,2",4.2,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-hotel-orebro/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwji1aWLgPL_AhUYRvEDHRXPB2IQgU96BAgLEAQ&usg=AOvVaw1qx9NotI1EQ8B4I1Rpv8SK,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-hotel-orebro/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwji1aWLgPL_AhUYRvEDHRXPB2IQgU96BAgLEAQ&usg=AOvVaw1qx9NotI1EQ8B4I1Rpv8SK,
,meetingsbooker,Clarion Hotel Örebro,Örebro,Örebro,,,,,,1 - 10,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/clarionhotelrebro?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/bedroom01d.svg?v=3,019-670 67 00,Wxs8GhfcWhNxz5FVHdvtcK,"4,2",4.2,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-hotel-orebro/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwji1aWLgPL_AhUYRvEDHRXPB2IQgU96BAgLEAQ&usg=AOvVaw1qx9NotI1EQ8B4I1Rpv8SK,https://www.google.com/url?esrc=s&q=&rct=j&sa=U&url=https://www.strawberry.se/hotell/sverige/orebro/clarion-hotel-orebro/%3Futm_campaign%3Dgmb-listing%26utm_medium%3Dorganic%26utm_source%3Dgoogle&ved=2ahUKEwji1aWLgPL_AhUYRvEDHRXPB2IQgU96BAgLEAQ&usg=AOvVaw1qx9NotI1EQ8B4I1Rpv8SK,
